Estacao;Valor;Valor_D-1;m_postos;Incosistente;Area;P100;P95;P90
4;0.09;7.85;0;0;5137;75.58;23.99;16.54
4;3.59;0.09;0;0;5137;75.58;23.99;16.54
4;0.02;3.59;0;0;5137;75.58;23.99;16.54
4;0.12;0.02;0;0;5137;75.58;23.99;16.54
4;7.63;0.12;0;0;5137;75.58;23.99;16.54
4;4.82;7.63;0;0;5137;75.58;23.99;16.54
4;8.41;4.82;0;0;5137;75.58;23.99;16.54
4;11.6;8.41;0;0;5137;75.58;23.99;16.54
4;1.74;11.6;0;0;5137;75.58;23.99;16.54
4;52.75;1.74;0;0;5137;75.58;23.99;16.54
4;5.05;52.75;0;0;5137;75.58;23.99;16.54
4;0.14;5.05;0;0;5137;75.58;23.99;16.54
4;2.76;0.14;4;0;5137;75.58;23.99;16.54
4;1.15;2.76;0;0;5137;75.58;23.99;16.54
4;2.12;1.15;0;0;5137;75.58;23.99;16.54
4;4.63;2.12;0;0;5137;75.58;23.99;16.54
4;42.87;4.63;0;0;5137;75.58;23.99;16.54
4;1.26;42.87;0;0;5137;75.58;23.99;16.54
4;10.43;1.26;0;0;5137;75.58;23.99;16.54
4;18.58;10.43;0;0;5137;75.58;23.99;16.54
4;0.17;18.58;0;0;5137;75.58;23.99;16.54
4;2.08;0.17;0;0;5137;75.58;23.99;16.54
4;0.62;2.08;0;0;5137;75.58;23.99;16.54
4;23.57;0.62;0;0;5137;75.58;23.99;16.54
4;7.84;23.57;0;0;5137;75.58;23.99;16.54
4;12.85;7.84;0;0;5137;75.58;23.99;16.54
4;1.9;12.85;0;0;5137;75.58;23.99;16.54
4;8.68;1.9;0;0;5137;75.58;23.99;16.54
4;1.53;8.68;0;0;5137;75.58;23.99;16.54
4;11.21;1.53;0;0;5137;75.58;23.99;16.54
4;4.56;11.21;0;0;5137;75.58;23.99;16.54
4;0;4.56;0;0;5137;75.58;23.99;16.54
4;0.01;0;0;0;5137;75.58;23.99;16.54
4;0;0.01;0;0;5137;75.58;23.99;16.54
4;0.15;0;0;0;5137;75.58;23.99;16.54
4;7.18;0.15;3;0;5137;75.58;23.99;16.54
4;1.84;7.18;4;0;5137;75.58;23.99;16.54
4;24.21;1.84;0;0;5137;75.58;23.99;16.54
4;7.41;24.21;0;0;5137;75.58;23.99;16.54
4;16.96;7.41;0;0;5137;75.58;23.99;16.54
4;15.67;16.96;0;0;5137;75.58;23.99;16.54
4;2.82;15.67;0;0;5137;75.58;23.99;16.54
4;0.06;2.82;16;0;5137;75.58;23.99;16.54
4;0.65;0.06;6;0;5137;75.58;23.99;16.54
4;1.17;0.65;0;0;5137;75.58;23.99;16.54
4;2.41;1.17;0;0;5137;75.58;23.99;16.54
4;7.68;2.41;0;0;5137;75.58;23.99;16.54
4;2.15;7.68;0;0;5137;75.58;23.99;16.54
4;0.69;2.15;0;0;5137;75.58;23.99;16.54
4;20.99;0.69;0;0;5137;75.58;23.99;16.54
4;4.99;20.99;0;0;5137;75.58;23.99;16.54
4;2.21;4.99;0;0;5137;75.58;23.99;16.54
4;4.25;2.21;0;0;5137;75.58;23.99;16.54
4;3.91;4.25;0;0;5137;75.58;23.99;16.54
4;17.59;3.91;0;0;5137;75.58;23.99;16.54
4;6.58;17.59;0;0;5137;75.58;23.99;16.54
4;10.27;6.58;0;0;5137;75.58;23.99;16.54
4;14.67;10.27;0;0;5137;75.58;23.99;16.54
4;7.66;14.67;0;0;5137;75.58;23.99;16.54
4;17.53;7.66;0;0;5137;75.58;23.99;16.54
4;0.1;17.53;0;0;5137;75.58;23.99;16.54
4;0.11;0.1;0;0;5137;75.58;23.99;16.54
4;0.67;0.11;0;0;5137;75.58;23.99;16.54
4;6.38;0.67;0;0;5137;75.58;23.99;16.54
4;1.44;6.38;0;0;5137;75.58;23.99;16.54
4;13.5;1.44;0;0;5137;75.58;23.99;16.54
4;1.52;13.5;0;0;5137;75.58;23.99;16.54
4;0.78;1.52;0;0;5137;75.58;23.99;16.54
4;1.99;0.78;0;0;5137;75.58;23.99;16.54
1;12.94;1.99;0;0;5137;73.66;26.61;19.92
1;8.58;12.94;0;0;5137;73.66;26.61;19.92
1;5.75;8.58;0;0;5137;73.66;26.61;19.92
1;0.37;5.75;0;0;5137;73.66;26.61;19.92
1;1.08;0.37;0;0;5137;73.66;26.61;19.92
1;2.69;1.08;0;0;5137;73.66;26.61;19.92
1;8.07;2.69;0;0;5137;73.66;26.61;19.92
1;2.54;8.07;0;0;5137;73.66;26.61;19.92
1;5.25;2.54;0;0;5137;73.66;26.61;19.92
1;2.25;5.25;0;0;5137;73.66;26.61;19.92
1;3.48;2.25;0;0;5137;73.66;26.61;19.92
1;3.01;1.18;26;0;2620;80.74;32;24.76
1;10.3;3.01;22;0;2620;80.74;32;24.76
1;2.97;10.3;17;0;2620;80.74;32;24.76
1;6.86;2.97;7;0;2620;80.74;32;24.76
1;5.22;6.86;1;0;2620;80.74;32;24.76
1;19.08;5.22;5;0;2620;80.74;32;24.76
1;14.98;19.08;7;0;2620;80.74;32;24.76
1;3.5;14.98;13;0;2620;80.74;32;24.76
1;21.64;3.5;33;0;2620;80.74;32;24.76
1;20.39;21.64;20;0;2620;80.74;32;24.76
1;27.56;20.39;4;0;2620;80.74;32;24.76
1;18.26;27.56;20;0;2620;80.74;32;24.76
1;6.56;18.26;2;0;2620;80.74;32;24.76
1;11.72;6.56;1;0;2620;80.74;32;24.76
1;0.56;11.72;3;0;2620;80.74;32;24.76
1;39.28;0.56;0;0;2620;80.74;32;24.76
1;7.03;39.28;0;0;2620;80.74;32;24.76
1;21.4;7.03;8;0;2620;80.74;32;24.76
1;0.19;21.4;1;0;2620;80.74;32;24.76
1;9.66;0.19;0;0;2620;80.74;32;24.76
1;7.48;9.66;4;0;2620;80.74;32;24.76
1;3.73;7.48;8;0;2620;80.74;32;24.76
1;6.92;3.73;0;0;2620;80.74;32;24.76
1;16.84;6.92;3;0;2620;80.74;32;24.76
1;38.5;16.84;1;0;2620;80.74;32;24.76
1;26.1;38.5;16;0;2620;80.74;32;24.76
1;5.72;26.1;1;0;2620;80.74;32;24.76
1;5.38;5.72;0;0;2620;80.74;32;24.76
1;9.87;5.38;24;0;2620;80.74;32;24.76
1;7.29;9.87;26;0;2620;80.74;32;24.76
1;1.38;7.29;0;0;2620;80.74;32;24.76
1;0.98;1.38;38;0;2620;80.74;32;24.76
1;8.8;0.98;1;0;2620;80.74;32;24.76
1;26.29;8.8;17;0;2620;80.74;32;24.76
1;1.58;26.29;3;0;2620;80.74;32;24.76
1;15.61;1.58;2;0;2620;80.74;32;24.76
1;3.31;15.61;1;0;2620;80.74;32;24.76
1;19.96;3.31;60;0;2620;80.74;32;24.76
1;7.93;19.96;5;0;2620;80.74;32;24.76
1;31.1;7.93;42;0;2620;80.74;32;24.76
1;15.71;31.1;28;0;2620;80.74;32;24.76
1;0.43;15.71;2;0;2620;80.74;32;24.76
1;0.69;0.43;1;0;2620;80.74;32;24.76
1;3.44;0.69;50;0;2620;80.74;32;24.76
1;3.76;3.44;1;0;2620;80.74;32;24.76
1;3.85;3.76;22;0;2620;80.74;32;24.76
1;9.69;3.85;2;0;2620;80.74;32;24.76
1;39.98;9.69;4;0;2620;80.74;32;24.76
1;20.29;39.98;19;0;2620;80.74;32;24.76
1;27.59;20.29;2;0;2620;80.74;32;24.76
1;8.54;27.59;29;0;2620;80.74;32;24.76
1;14.62;8.54;11;0;2620;80.74;32;24.76
1;0.12;14.62;1;0;2620;80.74;32;24.76
1;0;0.12;1;0;2620;80.74;32;24.76
1;9;0;8;0;2620;80.74;32;24.76
1;0.33;9;5;0;2620;80.74;32;24.76
1;5.98;0.33;1;0;2620;80.74;32;24.76
1;8.03;5.98;6;0;2620;80.74;32;24.76
1;5.53;8.03;2;0;2620;80.74;32;24.76
1;4.38;5.53;9;0;2620;80.74;32;24.76
1;4.36;4.38;0;0;2620;80.74;32;24.76
1;18.03;4.36;2;0;2620;80.74;32;24.76
1;22.39;18.03;6;0;2620;80.74;32;24.76
1;1.76;22.39;0;0;2620;80.74;32;24.76
1;4.8;1.76;0;0;2620;80.74;32;24.76
1;1.07;4.8;1;0;2620;80.74;32;24.76
1;1.6;1.07;12;0;2620;80.74;32;24.76
1;2.06;1.6;9;0;2620;80.74;32;24.76
1;1.13;2.06;0;0;2620;80.74;32;24.76
1;0.01;1.13;4;0;2620;80.74;32;24.76
1;1.04;0.01;12;0;2620;80.74;32;24.76
1;3.47;1.04;6;0;2620;80.74;32;24.76
1;2.14;3.47;0;0;2620;80.74;32;24.76
1;3.18;2.14;2;0;2620;80.74;32;24.76
1;31.31;3.18;5;0;2620;80.74;32;24.76
1;12.43;31.31;1;0;2620;80.74;32;24.76
1;11.19;12.43;24;0;2620;80.74;32;24.76
1;7.53;11.19;24;0;2620;80.74;32;24.76
2;1.52;7.53;0;0;2620;56.33;19.66;13.38
2;1.29;1.52;6;0;2620;56.33;19.66;13.38
2;5.76;1.29;1;0;2620;56.33;19.66;13.38
2;7.04;5.76;2;0;2620;56.33;19.66;13.38
2;1.54;7.04;1;0;2620;56.33;19.66;13.38
2;26.88;1.54;22;0;2620;56.33;19.66;13.38
2;12.32;26.88;12;0;2620;56.33;19.66;13.38
2;3.75;12.32;0;0;2620;56.33;19.66;13.38
2;1.7;3.75;11;0;2620;56.33;19.66;13.38
2;1.55;1.7;18;0;2620;56.33;19.66;13.38
2;13.36;1.55;0;0;2620;56.33;19.66;13.38
2;1.06;13.36;14;0;2620;56.33;19.66;13.38
2;0.14;1.06;6;0;2620;56.33;19.66;13.38
2;19.01;0.14;4;0;2620;56.33;19.66;13.38
2;1.42;19.01;5;0;2620;56.33;19.66;13.38
2;5.65;1.42;3;0;2620;56.33;19.66;13.38
2;21.64;5.65;43;0;2620;56.33;19.66;13.38
2;4.51;21.64;0;0;2620;56.33;19.66;13.38
2;2.41;4.51;11;0;2620;56.33;19.66;13.38
2;22.5;2.41;23;0;2620;56.33;19.66;13.38
2;2.82;22.5;1;0;2620;56.33;19.66;13.38
2;0.1;2.82;4;0;2620;56.33;19.66;13.38
2;1.43;0.1;5;0;2620;56.33;19.66;13.38
2;10.65;1.43;1;0;2620;56.33;19.66;13.38
2;10.49;10.65;0;0;2620;56.33;19.66;13.38
2;0.77;10.49;15;0;2620;56.33;19.66;13.38
2;40.93;0.77;24;0;2620;56.33;19.66;13.38
2;0.64;40.93;1;0;2620;56.33;19.66;13.38
2;0.01;0.64;0;0;2620;56.33;19.66;13.38
2;0;0.01;15;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.21;0;0;0;2620;56.33;19.66;13.38
2;3.24;0.21;44;0;2620;56.33;19.66;13.38
2;0.9;3.24;0;0;2620;56.33;19.66;13.38
2;0;0.9;0;0;2620;56.33;19.66;13.38
2;0.81;0;3;0;2620;56.33;19.66;13.38
2;0.13;0.81;0;0;2620;56.33;19.66;13.38
2;0.02;0.13;0;0;2620;56.33;19.66;13.38
2;0;0.02;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.05;0;0;0;2620;56.33;19.66;13.38
2;0.03;0.05;0;0;2620;56.33;19.66;13.38
2;0;0.03;0;0;2620;56.33;19.66;13.38
2;0.08;0;0;0;2620;56.33;19.66;13.38
2;0.03;0.08;0;0;2620;56.33;19.66;13.38
2;0;0.03;0;0;2620;56.33;19.66;13.38
2;0.02;0;0;0;2620;56.33;19.66;13.38
2;0.01;0.02;0;0;2620;56.33;19.66;13.38
2;0.28;0.01;0;0;2620;56.33;19.66;13.38
2;0;0.28;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.32;0;0;0;2620;56.33;19.66;13.38
2;3.02;0.32;0;0;2620;56.33;19.66;13.38
2;0.01;3.02;6;0;2620;56.33;19.66;13.38
2;1.03;0.01;0;0;2620;56.33;19.66;13.38
2;9.72;1.03;20;0;2620;56.33;19.66;13.38
2;3.22;9.72;1;0;2620;56.33;19.66;13.38
2;0.63;3.22;0;0;2620;56.33;19.66;13.38
2;0.05;0.63;0;0;2620;56.33;19.66;13.38
2;4.67;0.05;0;0;2620;56.33;19.66;13.38
2;0.01;4.67;0;0;2620;56.33;19.66;13.38
2;0;0.01;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.03;0;0;0;2620;56.33;19.66;13.38
2;0.01;0.03;0;0;2620;56.33;19.66;13.38
2;2.62;0.01;0;0;2620;56.33;19.66;13.38
2;0;2.62;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.07;0;0;0;2620;56.33;19.66;13.38
2;0;0.07;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.08;0;0;0;2620;56.33;19.66;13.38
2;0;0.08;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.02;0;0;0;2620;56.33;19.66;13.38
2;0;0.02;0;0;2620;56.33;19.66;13.38
2;0;0;0;0;2620;56.33;19.66;13.38
2;0.01;0;0;0;2620;56.33;19.66;13.38
3;0;0.01;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.01;0;0;0;2620;78.92;11.57;3.83
3;0;0.01;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.01;0;0;0;2620;78.92;11.57;3.83
3;0;0.01;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.58;0;0;0;2620;78.92;11.57;3.83
3;0;0.58;18;0;2620;78.92;11.57;3.83
3;16.88;0;0;0;2620;78.92;11.57;3.83
3;21.24;16.88;0;0;2620;78.92;11.57;3.83
3;0.02;21.24;0;0;2620;78.92;11.57;3.83
3;0;0.02;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.49;0;1;0;2620;78.92;11.57;3.83
3;0;0.49;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.02;0;0;0;2620;78.92;11.57;3.83
3;0;0.02;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.01;0;0;0;2620;78.92;11.57;3.83
3;0;0.01;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;2.43;0;0;0;2620;78.92;11.57;3.83
3;0.06;2.43;0;0;2620;78.92;11.57;3.83
3;0.01;0.06;0;0;2620;78.92;11.57;3.83
3;0;0.01;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.02;0;0;0;2620;78.92;11.57;3.83
3;0;0.02;0;0;2620;78.92;11.57;3.83
3;0.02;0;0;0;2620;78.92;11.57;3.83
3;0;0.02;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.19;0;0;0;2620;78.92;11.57;3.83
3;0;0.19;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;1;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.43;0;0;0;2620;78.92;11.57;3.83
3;0;0.43;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.1;0;0;0;2620;78.92;11.57;3.83
3;0.1;0.1;0;0;2620;78.92;11.57;3.83
3;0;0.1;0;0;2620;78.92;11.57;3.83
3;0.02;0;0;0;2620;78.92;11.57;3.83
3;0;0.02;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;5.29;0;11;0;2620;78.92;11.57;3.83
3;10.54;5.29;0;0;2620;78.92;11.57;3.83
3;2.43;10.54;0;0;2620;78.92;11.57;3.83
3;0;2.43;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0;0;0;0;2620;78.92;11.57;3.83
3;0.71;0;10;0;2620;78.92;11.57;3.83
3;27.19;0.71;7;0;2620;78.92;11.57;3.83
3;14.84;27.19;0;0;2620;78.92;11.57;3.83
3;0.43;14.84;0;0;2620;78.92;11.57;3.83
3;0;0.43;0;0;2620;78.92;11.57;3.83
3;0.13;0;0;0;2620;78.92;11.57;3.83
3;0.01;0.13;0;0;2620;78.92;11.57;3.83
3;0.24;0.01;0;0;2620;78.92;11.57;3.83
3;0.09;0.24;0;0;2620;78.92;11.57;3.83
3;0;0.09;0;0;2620;78.92;11.57;3.83
3;0.21;0;0;0;2620;78.92;11.57;3.83
3;0;0.21;0;0;2620;78.92;11.57;3.83
4;0.45;0;0;0;2620;61.33;26.79;19.64
4;24.05;0.45;10;0;2620;61.33;26.79;19.64
4;2.38;24.05;0;0;2620;61.33;26.79;19.64
4;40.92;2.38;4;0;2620;61.33;26.79;19.64
4;15.21;40.92;1;0;2620;61.33;26.79;19.64
4;7.05;15.21;0;0;2620;61.33;26.79;19.64
4;45.47;7.05;0;0;2620;61.33;26.79;19.64
4;49.41;45.47;2;0;2620;61.33;26.79;19.64
4;8.68;49.41;15;0;2620;61.33;26.79;19.64
4;9.61;8.68;3;0;2620;61.33;26.79;19.64
4;11.06;9.61;1;0;2620;61.33;26.79;19.64
4;9.05;11.06;0;0;2620;61.33;26.79;19.64
4;2.67;9.05;10;0;2620;61.33;26.79;19.64
4;5.62;2.67;7;0;2620;61.33;26.79;19.64
4;22.61;5.62;11;0;2620;61.33;26.79;19.64
4;9.19;22.61;6;0;2620;61.33;26.79;19.64
4;0.21;9.19;0;0;2620;61.33;26.79;19.64
4;19.83;0.21;1;0;2620;61.33;26.79;19.64
4;1.97;19.83;0;0;2620;61.33;26.79;19.64
4;1.06;1.97;0;0;2620;61.33;26.79;19.64
4;5.09;1.06;0;0;2620;61.33;26.79;19.64
4;1.06;5.09;0;0;2620;61.33;26.79;19.64
4;3.77;1.06;25;0;2620;61.33;26.79;19.64
4;0.11;3.77;1;0;2620;61.33;26.79;19.64
4;0.12;0.11;1;0;2620;61.33;26.79;19.64
4;13.83;0.12;43;0;2620;61.33;26.79;19.64
4;1.01;13.83;0;0;2620;61.33;26.79;19.64
4;10.99;1.01;14;0;2620;61.33;26.79;19.64
4;5.93;10.99;28;0;2620;61.33;26.79;19.64
4;22.3;5.93;13;0;2620;61.33;26.79;19.64
4;3.86;22.3;8;0;2620;61.33;26.79;19.64
4;20.86;3.86;1;0;2620;61.33;26.79;19.64
4;2.3;20.86;0;0;2620;61.33;26.79;19.64
4;0.58;2.3;1;0;2620;61.33;26.79;19.64
4;4.14;0.58;24;0;2620;61.33;26.79;19.64
4;6.49;4.14;17;0;2620;61.33;26.79;19.64
4;1.27;6.49;0;0;2620;61.33;26.79;19.64
4;0.04;1.27;2;0;2620;61.33;26.79;19.64
4;0.29;0.04;1;0;2620;61.33;26.79;19.64
4;0.64;0.29;0;0;2620;61.33;26.79;19.64
4;5.55;0.64;2;0;2620;61.33;26.79;19.64
4;10.38;5.55;3;0;2620;61.33;26.79;19.64
4;10.58;10.38;9;0;2620;61.33;26.79;19.64
4;6.16;10.58;22;0;2620;61.33;26.79;19.64
4;0.98;6.16;0;0;2620;61.33;26.79;19.64
4;3.07;0.98;15;0;2620;61.33;26.79;19.64
4;6.39;3.07;0;0;2620;61.33;26.79;19.64
4;18.02;6.39;1;0;2620;61.33;26.79;19.64
4;4.68;18.02;14;0;2620;61.33;26.79;19.64
4;3.47;4.68;0;0;2620;61.33;26.79;19.64
4;0.12;3.47;2;0;2620;61.33;26.79;19.64
4;0;0.12;0;0;2620;61.33;26.79;19.64
4;0;0;0;0;2620;61.33;26.79;19.64
4;0;0;0;0;2620;61.33;26.79;19.64
4;0;0;0;0;2620;61.33;26.79;19.64
4;0.01;0;0;0;2620;61.33;26.79;19.64
4;0;0.01;3;0;2620;61.33;26.79;19.64
4;0;0;0;0;2620;61.33;26.79;19.64
4;0;0;1;0;2620;61.33;26.79;19.64
4;2.18;0;14;0;2620;61.33;26.79;19.64
4;4.93;2.18;2;0;2620;61.33;26.79;19.64
4;2.33;4.93;1;0;2620;61.33;26.79;19.64
4;27;2.33;7;0;2620;61.33;26.79;19.64
4;3.71;27;0;0;2620;61.33;26.79;19.64
4;3.25;3.71;1;0;2620;61.33;26.79;19.64
4;2.05;3.25;17;0;2620;61.33;26.79;19.64
4;4.54;2.05;1;0;2620;61.33;26.79;19.64
4;5;4.54;1;0;2620;61.33;26.79;19.64
4;0.03;5;0;0;2620;61.33;26.79;19.64
4;0.33;0.03;2;0;2620;61.33;26.79;19.64
4;2.55;0.33;17;0;2620;61.33;26.79;19.64
4;1.36;2.55;1;0;2620;61.33;26.79;19.64
4;8.98;1.36;28;0;2620;61.33;26.79;19.64
4;26.5;8.98;15;0;2620;61.33;26.79;19.64
4;13.07;26.5;45;0;2620;61.33;26.79;19.64
4;17.78;13.07;1;0;2620;61.33;26.79;19.64
4;31.22;17.78;1;0;2620;61.33;26.79;19.64
4;23.84;31.22;14;0;2620;61.33;26.79;19.64
4;1.92;23.84;1;0;2620;61.33;26.79;19.64
4;0.8;1.92;2;0;2620;61.33;26.79;19.64
4;7.77;0.8;6;0;2620;61.33;26.79;19.64
4;0.28;7.77;5;0;2620;61.33;26.79;19.64
4;0;0.28;4;0;2620;61.33;26.79;19.64
4;2.64;0;1;0;2620;61.33;26.79;19.64
4;10.67;2.64;14;0;2620;61.33;26.79;19.64
4;4.17;10.67;4;0;2620;61.33;26.79;19.64
4;17.34;4.17;3;0;2620;61.33;26.79;19.64
4;5.7;17.34;10;0;2620;61.33;26.79;19.64
4;0.11;5.7;0;0;2620;61.33;26.79;19.64
4;6.26;0.11;2;0;2620;61.33;26.79;19.64
4;4.95;6.26;7;0;2620;61.33;26.79;19.64
1;2.24;4.95;1;0;2620;80.74;32;24.76
1;5.71;2.24;5;0;2620;80.74;32;24.76
1;20.27;5.71;23;0;2620;80.74;32;24.76
1;0.08;20.27;5;0;2620;80.74;32;24.76
1;0.6;0.08;1;0;2620;80.74;32;24.76
1;1.84;0.6;0;0;2620;80.74;32;24.76
1;7.83;1.84;5;0;2620;80.74;32;24.76
1;15.6;7.83;4;0;2620;80.74;32;24.76
1;5.76;15.6;1;0;2620;80.74;32;24.76
1;5.55;5.76;1;0;2620;80.74;32;24.76
1;9.94;5.55;7;0;2620;80.74;32;24.76
1;3.33;9.94;5;0;2620;80.74;32;24.76
1;3.96;3.33;14;0;2620;80.74;32;24.76
1;7.74;3.96;0;0;2620;80.74;32;24.76
1;2.54;7.74;7;0;2620;80.74;32;24.76
1;7.38;2.54;4;0;2620;80.74;32;24.76
1;14.08;7.38;2;0;2620;80.74;32;24.76
1;9.66;14.08;18;0;2620;80.74;32;24.76
1;16.44;9.66;3;0;2620;80.74;32;24.76
1;6.58;16.44;3;0;2620;80.74;32;24.76
1;6.51;6.58;0;0;2620;80.74;32;24.76
1;24.38;6.51;1;0;2620;80.74;32;24.76
1;3.36;24.38;31;0;2620;80.74;32;24.76
1;2.13;3.36;1;0;2620;80.74;32;24.76
1;1.69;2.13;26;0;2620;80.74;32;24.76
1;3.25;1.69;1;0;2620;80.74;32;24.76
1;3.33;3.25;1;0;2620;80.74;32;24.76
1;6.36;3.33;7;0;2620;80.74;32;24.76
1;0.64;6.36;0;0;2620;80.74;32;24.76
1;0.4;0.64;0;0;2620;80.74;32;24.76
1;11.21;0.4;7;0;2620;80.74;32;24.76
1;80.74;11.21;27;0;2620;80.74;32;24.76
1;4.92;80.74;15;0;2620;80.74;32;24.76
1;4.04;4.92;1;0;2620;80.74;32;24.76
1;4.31;4.04;2;0;2620;80.74;32;24.76
1;5.62;4.31;33;0;2620;80.74;32;24.76
1;43.21;5.62;36;0;2620;80.74;32;24.76
1;15.46;43.21;1;0;2620;80.74;32;24.76
1;3.02;15.46;6;0;2620;80.74;32;24.76
1;0.85;3.02;2;0;2620;80.74;32;24.76
1;1.27;0.85;4;0;2620;80.74;32;24.76
1;2.96;1.27;6;0;2620;80.74;32;24.76
1;35.41;2.96;2;0;2620;80.74;32;24.76
1;1.44;35.41;1;0;2620;80.74;32;24.76
1;23.76;1.44;8;0;2620;80.74;32;24.76
1;0.56;23.76;1;0;2620;80.74;32;24.76
1;3.93;0.56;3;0;2620;80.74;32;24.76
1;3.33;3.93;20;0;2620;80.74;32;24.76
1;0.49;3.33;3;0;2620;80.74;32;24.76
1;13.73;0.49;20;0;2620;80.74;32;24.76
1;43.41;13.73;29;0;2620;80.74;32;24.76
1;10.6;43.41;3;0;2620;80.74;32;24.76
1;1.06;10.6;5;0;2620;80.74;32;24.76
1;7.06;1.06;14;0;2620;80.74;32;24.76
1;10.99;7.06;8;0;2620;80.74;32;24.76
1;0.78;10.99;6;0;2620;80.74;32;24.76
1;31.01;0.78;7;0;2620;80.74;32;24.76
1;27.78;31.01;3;0;2620;80.74;32;24.76
1;1.53;27.78;28;0;2620;80.74;32;24.76
1;10.92;1.53;1;0;2620;80.74;32;24.76
1;6.52;10.92;1;0;2620;80.74;32;24.76
1;0.01;6.52;4;0;2620;80.74;32;24.76
1;0;0.01;0;0;2620;80.74;32;24.76
1;0.29;0;0;0;2620;80.74;32;24.76
1;2.98;0.29;1;0;2620;80.74;32;24.76
1;6.27;2.98;0;0;2620;80.74;32;24.76
1;0.75;6.27;1;0;2620;80.74;32;24.76
1;12.81;0.75;0;0;2620;80.74;32;24.76
1;4.28;12.81;0;0;2620;80.74;32;24.76
1;2.19;4.28;1;0;2620;80.74;32;24.76
1;4.32;2.19;9;0;2620;80.74;32;24.76
1;5.8;4.32;16;0;2620;80.74;32;24.76
1;15.76;5.8;2;0;2620;80.74;32;24.76
